Systematic Name,mRNA Level_D1
YNL024C,3.0
YMR156C,3.0
YLL058W,3.0
YIR005W,3.0
YGL045W,3.0
YKL066W,3.0
YGL010W,3.0
YER018C,3.0
YIR029W,3.0
YMR234W,3.0
YBR138C,3.0
YGR093W,3.0
YMR098C,3.0
YJR106W,3.0
YJR155W,3.0
YJR111C,3.0
YEL061C,3.0
YEL048C,3.0
YMR187C,3.0
YJR094C,3.0
YJL083W,3.0
YJL088W,3.0
YBL014C,3.0
YGL144C,3.0
YER140W,3.0
YNL214W,3.0
YGL142C,3.0
YBR156C,3.0
YJL216C,3.0
YER114C,3.0
YBL023C,3.0
YML108W,3.0
YER093C-A,3.0
YCL063W,3.0
YJL118W,3.0
YKR039W,3.0
YJL112W,3.0
YKR005C,3.0
YKL005C,3.0
YMR294W,3.0
YER162C,3.0
YKR012C,3.0
YCR105W,3.0
YOL137W,3.0
YDR295C,3.0
YDR283C,3.0
YDR439W,3.0
YPR021C,3.0
YOR328W,3.0
YDL217C,3.0
YOR386W,3.0
YOR304C-A,3.0
YDR259C,3.0
YDR252W,3.0
YNR047W,3.0
YDR221W,3.0
YOR238W,3.0
YBL098W,3.0
YOR289W,3.0
YAL020C,3.0
YPL038W,3.0
YDR409W,3.0
YDR358W,3.0
YDL186W,3.0
YCR024C,3.0
YOL033W,3.0
YDR420W,3.0
YDR018C,3.0
YOL025W,3.0
YDL003W,3.0
YER128W,3.08746284125034
YER121W,3.08746284125034
YHR165C,3.08746284125034
YLR451W,3.08746284125034
YML065W,3.08746284125034
YOL152W,3.08746284125034
YHR120W,3.08746284125034
YCR030C,3.08746284125034
YLR408C,3.08746284125034
YHL026C,3.08746284125034
YJL155C,3.08746284125034
YNL254C,3.08746284125034
YGR274C,3.08746284125034
YCL024W,3.08746284125034
YOR030W,3.08746284125034
YGR203W,3.08746284125034
YER041W,3.08746284125034
YGR112W,3.08746284125034
YPR164W,3.08746284125034
YPR081C,3.08746284125034
YPR032W,3.08746284125034
YOR003W,3.08746284125034
YDR316W,3.08746284125034
YMR141C,3.08746284125034
YER069W,3.08746284125034
YNR068C,3.08746284125034
YDR484W,3.08746284125034
YDR460W,3.08746284125034
YGL178W,3.08746284125034
YDL239C,3.08746284125034
YLR063W,3.08746284125034
YPL254W,3.08746284125034
YJR151C,3.08746284125034
YDR464W,3.08746284125034
YDR020C,3.08746284125034
YLR092W,3.08746284125034
YDR488C,3.08746284125034
YGR101W,3.08746284125034
YOL101C,3.16992500144231
YOL023W,3.16992500144231
YKR076W,3.16992500144231
YCR073C,3.16992500144231
YMR176W,3.16992500144231
YDR303C,3.16992500144231
YPL155C,3.16992500144231
YDL042C,3.16992500144231
YKR099W,3.16992500144231
YPL123C,3.16992500144231
YJL146W,3.16992500144231
YOR380W,3.16992500144231
YBR239C,3.16992500144231
YNL311C,3.16992500144231
YHR167W,3.16992500144231
YBR095C,3.16992500144231
YPR071W,3.16992500144231
YIL013C,3.16992500144231
YIL003W,3.16992500144231
YPL182C,3.16992500144231
YIR013C,3.16992500144231
YAL010C,3.16992500144231
YOL093W,3.16992500144231
YDL197C,3.16992500144231
YAL043C,3.16992500144231
YDL024C,3.16992500144231
YCL021W-A,3.16992500144231
YPL141C,3.16992500144231
YKL166C,3.16992500144231
Q0085,3.16992500144231
YPL241C,3.16992500144231
YCR026C,3.16992500144231
YKL159C,3.16992500144231
YMR042W,3.16992500144231
YPR030W,3.16992500144231
YLL031C,3.16992500144231
YJL070C,3.16992500144231
YNR002C,3.16992500144231
YLR139C,3.16992500144231
YLR396C,3.16992500144231
YJL037W,3.16992500144231
YLR342W-A,3.16992500144231
YJL011C,3.16992500144231
YOR161C,3.16992500144231
YDR142C,3.16992500144231
YDR173C,3.16992500144231
YLR288C,3.16992500144231
YPL006W,3.16992500144231
YJR005W,3.16992500144231
YDL098C,3.16992500144231
YBL104C,3.16992500144231
YLR224W,3.16992500144231
YJR035W,3.16992500144231
YLR117C,3.16992500144231
YOR363C,3.16992500144231
YGR092W,3.16992500144231
YOR084W,3.16992500144231
YGR109C,3.16992500144231
YDR275W,3.16992500144231
YLL020C,3.16992500144231
YLL012W,3.16992500144231
YLL004W,3.16992500144231
YLR006C,3.16992500144231
YOR044W,3.16992500144231
YGL212W,3.16992500144231
YCR066W,3.16992500144231
YLR042C,3.16992500144231
YGR071C,3.16992500144231
YML058W-A,3.16992500144231
YGL229C,3.16992500144231
YJL085W,3.16992500144231
YPR015C,3.16992500144231
YML109W,3.16992500144231
YOR076C,3.16992500144231
YLR082C,3.16992500144231
YLR404W,3.16992500144231
YDL013W,3.16992500144231
YNL218W,3.16992500144231
YNL115C,3.16992500144231
YCR008W,3.16992500144231
YNR064C,3.16992500144231
YHR061C,3.16992500144231
YIL146C,3.16992500144231
YNL152W,3.16992500144231
YCR094W,3.16992500144231
YBL029W,3.16992500144231
YNL211C,3.16992500144231
YIL114C,3.16992500144231
YHL006C,3.16992500144231
YOL164W-A,3.16992500144231
YIL156W,3.16992500144231
YHR159W,3.16992500144231
YNL080C,3.16992500144231
YBR168W,3.16992500144231
YNL092W,3.24792751344359
YGR016W,3.24792751344359
YDR082W,3.24792751344359
YHR101C,3.24792751344359
YGL092W,3.24792751344359
YGL176C,3.24792751344359
YEL066W,3.24792751344359
YDR363W,3.24792751344359
YHR084W,3.24792751344359
YIR010W,3.24792751344359
YGR050C,3.24792751344359
YER032W,3.24792751344359
YMR068W,3.24792751344359
YHL023C,3.24792751344359
YDR352W,3.24792751344359
YJR124C,3.24792751344359
YEL028W,3.24792751344359
YBR114W,3.24792751344359
YDR113C,3.24792751344359
YDL169C,3.24792751344359
YGL140C,3.24792751344359
YOR274W,3.24792751344359
YGL236C,3.24792751344359
YGR031W,3.24792751344359
YIL102C-A,3.24792751344359
YPL233W,3.24792751344359
YDR268W,3.24792751344359
YBR292C,3.24792751344359
YIL131C,3.24792751344359
YML116W,3.24792751344359
YER175W-A,3.24792751344359
YDR239C,3.24792751344359
YBR037C,3.24792751344359
YDR192C,3.24792751344359
YLR381W,3.24792751344359
YLR353W,3.24792751344359
YER147C,3.24792751344359
YLR274W,3.24792751344359
YKL072W,3.24792751344359
YML029W,3.24792751344359
YHR031C,3.24792751344359
YER142C,3.24792751344359
YOR112W,3.24792751344359
YGR127W,3.24792751344359
YKL106W,3.24792751344359
YER132C,3.24792751344359
YPL067C,3.32192809488736
YLR419W,3.32192809488736
YOL008W,3.32192809488736
YCL048W,3.32192809488736
YGR072W,3.32192809488736
YNR074C,3.32192809488736
YMR165C,3.32192809488736
YLR014C,3.32192809488736
YBR215W,3.32192809488736
YBR167C,3.32192809488736
YMR148W,3.32192809488736
YPL082C,3.32192809488736
YGR058W,3.32192809488736
YHR129C,3.32192809488736
YBL034C,3.32192809488736
YMR144W,3.32192809488736
YIL130W,3.32192809488736
YJR116W,3.32192809488736
YDR146C,3.32192809488736
YMR001C-A,3.32192809488736
YLR165C,3.32192809488736
YPL016W,3.32192809488736
YJL106W,3.32192809488736
YGR122W,3.32192809488736
YGR205W,3.32192809488736
YFR019W,3.32192809488736
YFL025C,3.32192809488736
YDR144C,3.32192809488736
YGR196C,3.32192809488736
YNL163C,3.32192809488736
YNL097C-B,3.32192809488736
YPL056C,3.32192809488736
YBR271W,3.32192809488736
YDL080C,3.32192809488736
YGR195W,3.32192809488736
YBL037W,3.32192809488736
YDR246W,3.32192809488736
YNL127W,3.32192809488736
YER015W,3.32192809488736
YHR011W,3.32192809488736
YJL077W-B,3.32192809488736
YBR147W,3.32192809488736
YDL107W,3.32192809488736
YBR008C,3.32192809488736
YPL054W,3.32192809488736
YDR132C,3.32192809488736
YOR066W,3.32192809488736
YLR054C,3.32192809488736
YER137C,3.32192809488736
YNL321W,3.32192809488736
YIL039W,3.32192809488736
YDL204W,3.32192809488736
YDL203C,3.32192809488736
YGL143C,3.32192809488736
YPR085C,3.32192809488736
YKL116C,3.32192809488736
YAL062W,3.32192809488736
YOL080C,3.32192809488736
YKR067W,3.32192809488736
YGL003C,3.32192809488736
YIL029C,3.32192809488736
YNL260C,3.32192809488736
YMR263W,3.32192809488736
YMR268C,3.32192809488736
YKR017C,3.32192809488736
YKL042W,3.32192809488736
YHL044W,3.32192809488736
YPL216W,3.32192809488736
YHR044C,3.32192809488736
YKL154W,3.32192809488736
YLL057C,3.32192809488736
YKL074C,3.32192809488736
YBR233W,3.32192809488736
YNL224C,3.32192809488736
YNL223W,3.32192809488736
YMR216C,3.32192809488736
YHR035W,3.32192809488736
YIL049W,3.32192809488736
YOL028C,3.32192809488736
YGR052W,3.32192809488736
YMR218C,3.32192809488736
YDR524C,3.39231742277876
YLR425W,3.39231742277876
YPR051W,3.39231742277876
YDR216W,3.39231742277876
YNL082W,3.39231742277876
YMR207C,3.39231742277876
YLR136C,3.39231742277876
YJL161W,3.39231742277876
YBR057C,3.39231742277876
YGR099W,3.39231742277876
YMR023C,3.39231742277876
YPL229W,3.39231742277876
YNL124W,3.39231742277876
YMR019W,3.39231742277876
YBL025W,3.39231742277876
YFL036W,3.39231742277876
YOR049C,3.39231742277876
YGR002C,3.39231742277876
YLR176C,3.39231742277876
YHR148W,3.39231742277876
YBL084C,3.39231742277876
YBR083W,3.39231742277876
YDL170W,3.39231742277876
YAL034C,3.39231742277876
YIR030C,3.39231742277876
YPL179W,3.39231742277876
YJR152W,3.39231742277876
YKL088W,3.39231742277876
YJL074C,3.39231742277876
YOR080W,3.39231742277876
YCR014C,3.39231742277876
YGL241W,3.39231742277876
YGL141W,3.39231742277876
YDL238C,3.39231742277876
YGR039W,3.39231742277876
YGL254W,3.39231742277876
YKR077W,3.39231742277876
YOL066C,3.39231742277876
YNR015W,3.39231742277876
YBR155W,3.39231742277876
YBR130C,3.39231742277876
YLR247C,3.39231742277876
YML052W,3.4594316186373
YAL048C,3.4594316186373
YMR293C,3.4594316186373
YLR272C,3.4594316186373
YML043C,3.4594316186373
YDR179W-A,3.4594316186373
YPR174C,3.4594316186373
YDR206W,3.4594316186373
YGR145W,3.4594316186373
YNL295W,3.4594316186373
YKL133C,3.4594316186373
YML113W,3.4594316186373
YDR389W,3.4594316186373
YKL038W,3.4594316186373
YBR295W,3.4594316186373
YHR171W,3.4594316186373
YGR170W,3.4594316186373
YPR006C,3.4594316186373
YDL002C,3.4594316186373
YOR070C,3.4594316186373
YHR004C,3.4594316186373
YLR298C,3.4594316186373
YCR038C,3.4594316186373
YBR094W,3.4594316186373
YML075C,3.4594316186373
YLR318W,3.4594316186373
YDR228C,3.4594316186373
YOR061W,3.4594316186373
YDR451C,3.4594316186373
YOL154W,3.4594316186373
YER101C,3.4594316186373
YPL109C,3.4594316186373
YMR076C,3.4594316186373
YMR064W,3.4594316186373
YGR121C,3.4594316186373
YDR350C,3.4594316186373
YPR055W,3.4594316186373
YDR291W,3.4594316186373
YBL075C,3.4594316186373
YOR004W,3.4594316186373
YDR119W-A,3.4594316186373
YBR260C,3.4594316186373
YDR515W,3.4594316186373
YDR334W,3.4594316186373
YMR138W,3.4594316186373
YNL206C,3.4594316186373
YNR070W,3.4594316186373
YOL038C-A,3.4594316186373
YGR043C,3.4594316186373
YBR241C,3.4594316186373
YDR415C,3.4594316186373
YEL030W,3.4594316186373
YOR308C,3.4594316186373
YJR132W,3.4594316186373
YLL032C,3.4594316186373
YHR158C,3.4594316186373
YMR179W,3.4594316186373
YLL002W,3.4594316186373
YGL192W,3.4594316186373
YER139C,3.4594316186373
YMR055C,3.4594316186373
YMR007W,3.4594316186373
YBR123C,3.4594316186373
YCR061W,3.4594316186373
YMR048W,3.4594316186373
YMR013W-A,3.4594316186373
YPL217C,3.4594316186373
YGL090W,3.4594316186373
YFR022W,3.4594316186373
YMR030W,3.4594316186373
YJR052W,3.4594316186373
YKR021W,3.4594316186373
YDR027C,3.4594316186373
YIL155C,3.4594316186373
YKR002W,3.4594316186373
YDL194W,3.4594316186373
YPR155C,3.4594316186373
YDR030C,3.4594316186373
YJL035C,3.52356195605701
YJR006W,3.52356195605701
YKR009C,3.52356195605701
YLL003W,3.52356195605701
YLR403W,3.52356195605701
YDL117W,3.52356195605701
YHR016C,3.52356195605701
YNR007C,3.52356195605701
YGR049W,3.52356195605701
YKL125W,3.52356195605701
YJR147W,3.52356195605701
YKL179C,3.52356195605701
YKR037C,3.52356195605701
YDR130C,3.52356195605701
YOR152C,3.52356195605701
YFR031C,3.52356195605701
YGL050W,3.52356195605701
YPL140C,3.52356195605701
YOR245C,3.52356195605701
YBR269C,3.52356195605701
YPL202C,3.52356195605701
YNL123W,3.52356195605701
YNL012W,3.52356195605701
YDR169C,3.52356195605701
YHR078W,3.52356195605701
YBR238C,3.52356195605701
YNL083W,3.52356195605701
YPL009C,3.52356195605701
YER169W,3.52356195605701
YMR271C,3.52356195605701
YMR291W,3.52356195605701
YJL178C,3.52356195605701
YPR026W,3.52356195605701
YDL155W,3.52356195605701
YMR163C,3.52356195605701
YLR455W,3.52356195605701
YCL032W,3.52356195605701
YDL150W,3.52356195605701
YML042W,3.52356195605701
YOR019W,3.52356195605701
YMR132C,3.52356195605701
YCR079W,3.52356195605701
YML049C,3.52356195605701
YER123W,3.52356195605701
YNR048W,3.52356195605701
YNL229C,3.52356195605701
YIL019W,3.52356195605701
YOL001W,3.52356195605701
YOL009C,3.52356195605701
YMR079W,3.52356195605701
YJL132W,3.52356195605701
YMR111C,3.52356195605701
YEL004W,3.52356195605701
YMR003W,3.52356195605701
YDR440W,3.58496250072116
YLR228C,3.58496250072116
YPR025C,3.58496250072116
YJR015W,3.58496250072116
YMR283C,3.58496250072116
YOR297C,3.58496250072116
YOL006C,3.58496250072116
YPL089C,3.58496250072116
YOR060C,3.58496250072116
YGR134W,3.58496250072116
YPR019W,3.58496250072116
YEL032W,3.58496250072116
YMR223W,3.58496250072116
YDR538W,3.58496250072116
YHR119W,3.58496250072116
YJR039W,3.58496250072116
YMR115W,3.58496250072116
YKL217W,3.58496250072116
YNL050C,3.58496250072116
YJL129C,3.58496250072116
YJR074W,3.58496250072116
YLR134W,3.58496250072116
YBR195C,3.58496250072116
YMR134W,3.58496250072116
YPR065W,3.58496250072116
YER034W,3.58496250072116
YGL104C,3.58496250072116
YFR018C,3.58496250072116
YDL030W,3.58496250072116
YMR013C,3.58496250072116
YPL036W,3.58496250072116
YDR302W,3.58496250072116
YDR247W,3.58496250072116
YNL272C,3.58496250072116
YHR079C,3.58496250072116
YOR223W,3.58496250072116
YGL077C,3.58496250072116
YGL128C,3.58496250072116
YJL062W,3.58496250072116
YGL169W,3.58496250072116
YIL093C,3.58496250072116
YER161C,3.58496250072116
YMR198W,3.58496250072116
YGR143W,3.58496250072116
YNL072W,3.58496250072116
YOR144C,3.58496250072116
YIL042C,3.58496250072116
YJL063C,3.58496250072116
YER095W,3.58496250072116
YNL298W,3.58496250072116
YPL003W,3.58496250072116
YGL162W,3.58496250072116
YBR044C,3.58496250072116
YPL162C,3.58496250072116
YDR075W,3.58496250072116
YBR161W,3.58496250072116
YJL162C,3.58496250072116
YER175C,3.58496250072116
YDL056W,3.58496250072116
YBL020W,3.58496250072116
YLR297W,3.58496250072116
YDR313C,3.58496250072116
YIL050W,3.58496250072116
YOL010W,3.58496250072116
YNL011C,3.64385618977473
YDR096W,3.64385618977473
YGL111W,3.64385618977473
YBL021C,3.64385618977473
YKR050W,3.64385618977473
YER157W,3.64385618977473
YDL031W,3.64385618977473
YIL046W,3.64385618977473
YNR023W,3.64385618977473
YJL197W,3.64385618977473
YDR052C,3.64385618977473
YDR131C,3.64385618977473
YOL076W,3.64385618977473
YGR033C,3.64385618977473
YIL048W,3.64385618977473
YAR042W,3.64385618977473
YMR128W,3.64385618977473
YBR259W,3.64385618977473
YGR091W,3.64385618977473
YGL251C,3.64385618977473
YOR107W,3.64385618977473
YBR153W,3.64385618977473
YNL195C,3.64385618977473
YOL053W,3.64385618977473
YMR211W,3.64385618977473
YLR454W,3.64385618977473
YGL083W,3.64385618977473
YAR003W,3.64385618977473
YOR211C,3.64385618977473
YLR039C,3.64385618977473
YDR459C,3.64385618977473
YOL164W,3.64385618977473
YOL096C,3.64385618977473
YFL023W,3.64385618977473
YOL159C-A,3.64385618977473
YAL011W,3.64385618977473
YJL095W,3.64385618977473
YOR073W,3.64385618977473
YLR265C,3.64385618977473
YJL077C,3.64385618977473
YPR144C,3.64385618977473
YGR110W,3.64385618977473
YBR107C,3.64385618977473
YDL148C,3.64385618977473
YFR007W,3.64385618977473
YDR306C,3.64385618977473
YGR240C-A,3.64385618977473
YNL329C,3.64385618977473
YMR164C,3.70043971814109
YDR507C,3.70043971814109
YMR167W,3.70043971814109
YCR011C,3.70043971814109
YNL076W,3.70043971814109
YAL021C,3.70043971814109
YIL095W,3.70043971814109
YLR080W,3.70043971814109
YGL139W,3.70043971814109
YNL068C,3.70043971814109
YDR078C,3.70043971814109
YBR001C,3.70043971814109
YPL108W,3.70043971814109
YDR320C,3.70043971814109
YOR354C,3.70043971814109
YDL164C,3.70043971814109
YHR134W,3.70043971814109
YIR025W,3.70043971814109
YJL092W,3.70043971814109
YKR098C,3.70043971814109
YJL003W,3.70043971814109
YJL090C,3.70043971814109
YML068W,3.70043971814109
YML071C,3.70043971814109
YNL021W,3.70043971814109
YGR004W,3.70043971814109
YMR288W,3.70043971814109
YER098W,3.70043971814109
YDR234W,3.70043971814109
YDR369C,3.70043971814109
YMR299C,3.70043971814109
YER180C,3.70043971814109
YLR347C,3.70043971814109
YLR362W,3.70043971814109
YKL044W,3.70043971814109
YDR386W,3.70043971814109
YBL015W,3.70043971814109
YOL133W,3.70043971814109
YKL062W,3.70043971814109
YPL173W,3.70043971814109
YLR430W,3.70043971814109
YAL034W-A,3.70043971814109
YPR185W,3.70043971814109
YKR008W,3.70043971814109
YHR198C,3.70043971814109
YNR033W,3.70043971814109
YJL115W,3.70043971814109
YDR281C,3.70043971814109
YFR029W,3.70043971814109
YJL098W,3.70043971814109
YHR067W,3.70043971814109
YOR262W,3.70043971814109
YFR020W,3.70043971814109
YIL104C,3.70043971814109
YPR190C,3.70043971814109
YNL253W,3.70043971814109
YOR267C,3.70043971814109
YJR055W,3.70043971814109
YLR191W,3.70043971814109
YIR001C,3.70043971814109
YNL026W,3.70043971814109
YLR097C,3.70043971814109
YER060W-A,3.70043971814109
YGR035W-A,3.75488750216347
YHR077C,3.75488750216347
YBR104W,3.75488750216347
YKL047W,3.75488750216347
YKL113C,3.75488750216347
YKL068W,3.75488750216347
YOL097W-A,3.75488750216347
YBR237W,3.75488750216347
YKL034W,3.75488750216347
YDR036C,3.75488750216347
YDR376W,3.75488750216347
YJL207C,3.75488750216347
YBR192W,3.75488750216347
YNL275W,3.75488750216347
YPR116W,3.75488750216347
YHR186C,3.75488750216347
YPR134W,3.75488750216347
YPR112C,3.75488750216347
YOL108C,3.75488750216347
YGL226W,3.75488750216347
YNL291C,3.75488750216347
YNL144C,3.75488750216347
YLR168C,3.75488750216347
YJL147C,3.75488750216347
YBR069C,3.75488750216347
YHL014C,3.75488750216347
YBL035C,3.75488750216347
YDR197W,3.75488750216347
YGL179C,3.75488750216347
YOR101W,3.75488750216347
YOR118W,3.75488750216347
YHR085W,3.75488750216347
YER051W,3.75488750216347
YPR029C,3.75488750216347
YDL138W,3.75488750216347
YLR263W,3.75488750216347
YMR168C,3.75488750216347
YLL008W,3.75488750216347
YBR098W,3.75488750216347
YOR188W,3.75488750216347
YLR439W,3.75488750216347
YPR018W,3.75488750216347
YOR023C,3.8073549220576
YCR092C,3.8073549220576
YKR038C,3.8073549220576
YNL101W,3.8073549220576
YOR250C,3.8073549220576
YJL110C,3.8073549220576
YJR066W,3.8073549220576
YJR043C,3.8073549220576
YDL033C,3.8073549220576
YPR117W,3.8073549220576
YBR188C,3.8073549220576
YHR164C,3.8073549220576
YJR041C,3.8073549220576
YJR036C,3.8073549220576
YOR137C,3.8073549220576
YIL129C,3.8073549220576
YNL176C,3.8073549220576
YML032C,3.8073549220576
YCR091W,3.8073549220576
YNR009W,3.8073549220576
YER054C,3.8073549220576
YDR049W,3.8073549220576
YLR440C,3.8073549220576
YNL289W,3.8073549220576
YEL063C,3.8073549220576
YGL016W,3.8073549220576
YMR219W,3.8073549220576
YOL013W-A,3.8073549220576
YPR171W,3.8073549220576
YBR041W,3.8073549220576
YJR136C,3.8073549220576
YBL039W-B,3.8073549220576
YDR528W,3.8073549220576
YIL097W,3.8073549220576
Q0105,3.8073549220576
YPL171C,3.8073549220576
YDR213W,3.8073549220576
YPR011C,3.8073549220576
YPL150W,3.8073549220576
YOL042W,3.8073549220576
YDL001W,3.8073549220576
YKL014C,3.8073549220576
YDL021W,3.8073549220576
YJR083C,3.8073549220576
YER119C,3.8073549220576
YOR016C,3.8073549220576
YMR140W,3.8073549220576
YBR043C,3.8073549220576
YLR386W,3.8073549220576
YPL134C,3.8073549220576
YOL135C,3.8073549220576
YGL250W,3.8073549220576
YGR041W,3.8073549220576
YKL022C,3.8073549220576
YLR326W,3.85798099512757
YDR227W,3.85798099512757
YLR324W,3.85798099512757
YJL079C,3.85798099512757
YNL293W,3.85798099512757
YHR175W,3.85798099512757
YPR135W,3.85798099512757
YOR119C,3.85798099512757
YIL055C,3.85798099512757
YML007W,3.85798099512757
YHR058C,3.85798099512757
YLR115W,3.85798099512757
YLR310C,3.85798099512757
YHL016C,3.85798099512757
YDR300C,3.85798099512757
YGL252C,3.85798099512757
YLR071C,3.85798099512757
YIR024C,3.85798099512757
YJL213W,3.85798099512757
YOR377W,3.85798099512757
YJL208C,3.85798099512757
YOR372C,3.85798099512757
YLR005W,3.85798099512757
YLL010C,3.85798099512757
YJR141W,3.85798099512757
YOR288C,3.85798099512757
YNR031C,3.85798099512757
YPL138C,3.85798099512757
YDL215C,3.85798099512757
YDR051C,3.85798099512757
YGR098C,3.85798099512757
YHL009C,3.85798099512757
YDR138W,3.85798099512757
YDR043C,3.85798099512757
YDR265W,3.85798099512757
YMR056C,3.85798099512757
YDL106C,3.90689059560852
YGR131W,3.90689059560852
YHR144C,3.90689059560852
YGR171C,3.90689059560852
YPR121W,3.90689059560852
YDL035C,3.90689059560852
YHL043W,3.90689059560852
YGR078C,3.90689059560852
YPR003C,3.90689059560852
YJL072C,3.90689059560852
YPL046C,3.90689059560852
YJR092W,3.90689059560852
YBR200W,3.90689059560852
YJR033C,3.90689059560852
YBR216C,3.90689059560852
YFR036W,3.90689059560852
YDR336W,3.90689059560852
YKR053C,3.90689059560852
YIL077C,3.90689059560852
YKR087C,3.90689059560852
YOL102C,3.90689059560852
YBR085W,3.90689059560852
YGL151W,3.90689059560852
YOR368W,3.90689059560852
YOR359W,3.90689059560852
YMR196W,3.90689059560852
YMR185W,3.90689059560852
YEL005C,3.90689059560852
YER017C,3.90689059560852
YMR047C,3.90689059560852
YER045C,3.90689059560852
YMR014W,3.90689059560852
YGL013C,3.90689059560852
YDR128W,3.90689059560852
YBR289W,3.90689059560852
YLR132C,3.90689059560852
YOR162C,3.90689059560852
YLR166C,3.90689059560852
YFL021W,3.90689059560852
YDR153C,3.90689059560852
YKR031C,3.90689059560852
YPL219W,3.90689059560852
YLR189C,3.90689059560852
YDR499W,3.90689059560852
YNR045W,3.90689059560852
YNL042W,3.90689059560852
YDR472W,3.90689059560852
YGL086W,3.90689059560852
YDR492W,3.90689059560852
YGL071W,3.90689059560852
YDL019C,3.95419631038688
YLR373C,3.95419631038688
YNR010W,3.95419631038688
YGR150C,3.95419631038688
YDR198C,3.95419631038688
YDR539W,3.95419631038688
YMR180C,3.95419631038688
YGR244C,3.95419631038688
YDR301W,3.95419631038688
YML031W,3.95419631038688
YDR207C,3.95419631038688
YNL088W,3.95419631038688
YOR098C,3.95419631038688
YAR019C,3.95419631038688
YPL047W,3.95419631038688
YJL084C,3.95419631038688
YBR139W,3.95419631038688
YDR496C,3.95419631038688
YER077C,3.95419631038688
YPR091C,3.95419631038688
YNL008C,3.95419631038688
YOR219C,3.95419631038688
YHR150W,3.95419631038688
YKL183W,3.95419631038688
YNR044W,3.95419631038688
YPL034W,3.95419631038688
YLR246W,3.95419631038688
YHL017W,3.95419631038688
YFL034C-B,3.95419631038688
YGR032W,3.95419631038688
YKL161C,3.95419631038688
YIL035C,3.95419631038688
YNL331C,3.95419631038688
YHR169W,3.95419631038688
YHL040C,3.95419631038688
YOR205C,3.95419631038688
YLR152C,3.95419631038688
YLR276C,3.95419631038688
YER144C,4.0
YBR038W,4.0
YOR195W,4.0
YHR075C,4.0
YDR186C,4.0
YJL010C,4.0
YGR184C,4.0
YHR032W,4.0
YNL159C,4.0
YDL146W,4.0
YJL099W,4.0
YNL148C,4.0
YNL164C,4.0
YNL173C,4.0
YIL107C,4.0
YOL142W,4.0
YPR143W,4.0
YOL113W,4.0
YHR001W,4.0
YIR011C,4.0
YDR362C,4.0
YNR038W,4.0
YNL125C,4.0
YGR271C-A,4.0
YML034W,4.0
YHR116W,4.0
YLR210W,4.0
YIR036C,4.0
YJL204C,4.0
YGR249W,4.0
YNL107W,4.0
YOL007C,4.0
YEL013W,4.0
YER005W,4.0
YNL073W,4.0
YMR065W,4.0
YHR080C,4.0
YML002W,4.0
YML016C,4.0
YHR107C,4.0
YGL015C,4.0
YBR030W,4.0
YKL193C,4.0
YKL128C,4.0
YKR075C,4.0
YGL049C,4.0
YKR090W,4.0
YDL077C,4.0
YKL010C,4.0
YDR117C,4.0
YLR090W,4.0
YLR031W,4.0
YPL180W,4.0
YPL213W,4.0
YPL176C,4.0
YLR077W,4.0
YCR046C,4.0
YGR079W,4.0
YGL025C,4.0
YKL103C,4.0
YOR319W,4.0
YPL156C,4.0
YGL156W,4.0
YCR047C,4.0
YPL255W,4.0
YDR081C,4.0
YKR036C,4.0
YLR046C,4.0
YBL067C,4.04439411935845
YGL064C,4.04439411935845
YNL323W,4.04439411935845
YNL111C,4.04439411935845
YOR018W,4.04439411935845
YDR219C,4.04439411935845
YDR441C,4.04439411935845
YDL142C,4.04439411935845
YLR020C,4.04439411935845
YBR194W,4.04439411935845
YIL067C,4.04439411935845
YNL233W,4.04439411935845
YKR068C,4.04439411935845
YMR020W,4.04439411935845
YLR049C,4.04439411935845
YML082W,4.04439411935845
YNR059W,4.04439411935845
YCR033W,4.04439411935845
YGL088W,4.04439411935845
YER078C,4.04439411935845
YDL037C,4.04439411935845
YCL049C,4.04439411935845
YOL013C,4.04439411935845
YOR356W,4.04439411935845
YLR271W,4.04439411935845
YOL094C,4.04439411935845
YIL007C,4.04439411935845
YLR143W,4.04439411935845
YLR138W,4.04439411935845
YGR166W,4.04439411935845
YIR006C,4.04439411935845
YMR221C,4.04439411935845
YCL029C,4.04439411935845
YLR221C,4.04439411935845
YDL090C,4.04439411935845
YOL054W,4.04439411935845
YPR079W,4.04439411935845
YPR092W,4.04439411935845
YFR048W,4.04439411935845
YHR209W,4.04439411935845
YPL186C,4.04439411935845
YEL072W,4.04439411935845
YKL121W,4.04439411935845
YMR210W,4.04439411935845
YKR089C,4.04439411935845
YPR138C,4.04439411935845
YBR066C,4.04439411935845
YJR091C,4.04439411935845
YIL112W,4.04439411935845
YOL056W,4.08746284125034
YGR270W,4.08746284125034
YPR120C,4.08746284125034
YGR217W,4.08746284125034
YPL270W,4.08746284125034
YGL185C,4.08746284125034
YDR057W,4.08746284125034
YMR233W,4.08746284125034
YPR083W,4.08746284125034
YIL023C,4.08746284125034
YIL079C,4.08746284125034
YGL203C,4.08746284125034
YOL125W,4.08746284125034
YDR387C,4.08746284125034
YPL120W,4.08746284125034
YDL149W,4.08746284125034
YMR089C,4.08746284125034
YPL032C,4.08746284125034
YBL009W,4.08746284125034
YMR061W,4.08746284125034
YNL091W,4.08746284125034
YLR398C,4.08746284125034
YCR015C,4.08746284125034
