Systematic Name,Translational Efficiency_D4
YIL047C,0.365173701683661
YAL002W,0.365184407796102
YBL067C,0.365192558139535
YJR036C,0.365402792696026
YDL080C,0.36556730494427
YNL080C,0.365783042923927
YML043C,0.366133986928105
YLR273C,0.366313202247191
YCR008W,0.366597087930838
YOR193W,0.366657105606258
YHR048W,0.367136640557006
YJL118W,0.367795537795538
YOR162C,0.368408939292862
YOR330C,0.368625368731563
YER155C,0.371628392484342
YDR159W,0.372306406685237
YIL146C,0.372376237623762
YLR310C,0.373572025052192
YLR436C,0.37390066716086
YBL005W,0.37390988372093
YNL142W,0.374043145441893
YOL063C,0.374249174917492
YAL029C,0.37426044751563
YJR054W,0.374367331288344
YMR162C,0.374783212467212
YDR359C,0.376685688541823
YDR443C,0.37694212962963
YHR099W,0.376971407534667
YDR407C,0.377739698626483
YBR107C,0.379253414264036
YIL017C,0.379497395035244
YPR013C,0.380185830429733
YIL159W,0.380278897849462
YNL073W,0.38149041596036
YLR425W,0.382324140068175
YLR247C,0.382588615782665
YJR141W,0.384911087866109
YKL201C,0.385491803278688
YML068W,0.385847402597403
YGR221C,0.386278538812785
YGR150C,0.386430523917995
YGL134W,0.387913396481732
YDR291W,0.390234817813765
YOR363C,0.390447982228804
YKR051W,0.390563697857948
YGL144C,0.391276767676768
YNL029C,0.391942643391521
YOR093C,0.393436034829203
YCR023C,0.393459003831418
YDR206W,0.393859420761471
YGR088W,0.394428093645485
YJL005W,0.395337693088285
YML099C,0.395503274314819
YGL154C,0.39561000685401
YER015W,0.395863636363636
YLR353W,0.396329692659385
YLR443W,0.396687275628241
YBL066C,0.397097472924188
YHR078W,0.397217494557689
YKL048C,0.397404063205418
YGR188C,0.398098404255319
YCL004W,0.398358700123406
YPR009W,0.398619582664526
YMR023C,0.39940786115365
YNL188W,0.399593563028678
YEL043W,0.400082466833991
YPL179W,0.400370125031051
YLL054C,0.402054794520548
YIL092W,0.402743055555556
YOR149C,0.403121063680896
YLR098C,0.40489533492823
YDR179W-A,0.40598250728863
YMR019W,0.406208920187793
YBL004W,0.406265272040081
YDR285W,0.406493633692458
YDL176W,0.407050498552589
YMR180C,0.408135680994304
YOR296W,0.408172015404365
YHL036W,0.410006321112516
YOR346W,0.410488979710991
YLR251W,0.410878649112765
YLR177W,0.411395348837209
YNL063W,0.41209982788296
YLR430W,0.413201644439988
YER093C,0.41355927698033
YBR133C,0.413807752545027
YLR305C,0.413901685186548
YOR191W,0.413985397018558
YOR152C,0.414021739130435
YMR163C,0.414710714285714
YHR082C,0.415304756857029
YOL140W,0.416313942751616
YPL005W,0.417709563164109
YDR104C,0.417841365461847
YHR004C,0.418370425321464
YPL137C,0.41864224341422
YDR315C,0.419328081556997
YOR350C,0.419800064495324
YCR033W,0.419850727226333
YGL140C,0.420773466621484
YDR283C,0.421080079794813
YLR189C,0.421620701395982
YGL197W,0.422684437562217
YJL056C,0.422894446487679
YLR371W,0.424415731932415
YNL213C,0.424675212194699
YIL139C,0.425420348396869
YOL138C,0.425882352941176
YLR106C,0.426642753317391
YIR002C,0.426922540125611
YLR383W,0.427409002799914
YHL023C,0.42778254091972
YKR036C,0.428561980347695
YDR457W,0.429840100329205
YIL002C,0.430890780730897
YLR381W,0.431538101916784
YGL257C,0.431938198869785
YGR270W,0.432132239083308
YLL051C,0.433013839056894
YJL207C,0.434568817204301
YER098W,0.434615758754864
YAL040C,0.436990291262136
YHR164C,0.437012735326689
YNL144C,0.437456896551724
YOR275C,0.438892238131123
YFL054C,0.43936158503027
YDR026C,0.440531105228326
YLR278C,0.440536485097636
YBR235W,0.440935713047999
YKR086W,0.441110056925996
YDL146W,0.441218181818182
YPL147W,0.441239919354839
YJL206C,0.441244959677419
YER081W,0.441906430699141
YLR130C,0.441980676328503
YGL175C,0.442173391929684
YBR044C,0.443914674167839
YPL040C,0.444208375893769
YHR120W,0.444294843543411
YDR326C,0.444519906323185
YNL101W,0.44569172627885
YBR097W,0.446109628910987
YLR127C,0.446571729957806
YJR138W,0.446677441699377
YPL270W,0.446994497936726
YBR237W,0.447905292479109
YBR158W,0.448684008762322
YKR044W,0.449785397138629
YOR129C,0.449968063872256
YPR105C,0.450052692591422
YPL244C,0.450217199882595
YOL075C,0.450504392179088
YCR081W,0.450806486960333
YDR444W,0.451261954746909
YER038C,0.451414868105516
YDL035C,0.451585197459265
YLR138W,0.452703391991839
YJR090C,0.453471182880399
YPR122W,0.453511543134873
YOR324C,0.453779824194224
YOL036W,0.454151368397342
YBR168W,0.455116519937856
YER144C,0.455221398066982
YPR109W,0.455335452568178
YHR119W,0.455721393034826
YAL024C,0.456040113139625
YDR406W,0.456378329160027
YGR134W,0.456578050443081
YMR119W,0.457085160090341
YPL042C,0.457296819787986
YGR157W,0.457462038226184
YJR106W,0.458604175194433
YPL150W,0.459235385641254
YPL216W,0.460049822064057
YOR034C,0.460164468327634
YMR094W,0.461357560568087
YPL242C,0.461383574124691
YHR182W,0.462418634333121
YOR127W,0.463898473788985
YBL106C,0.4643
YLR092W,0.464425483503982
YJL210W,0.464516974538193
YDR076W,0.464873330262552
YOR306C,0.465619700523182
YDR524C,0.465908732038528
YKR031C,0.465919275123559
YHR150W,0.46598043212393
YHL008C,0.466509098101266
YLR288C,0.466688546110929
YDR336W,0.467649595687332
YLR188W,0.468742185313054
YOR384W,0.469130710659899
YPL029W,0.469432460195172
YGR077C,0.470362645176582
YPR026W,0.470778947368421
YJR089W,0.471603845180875
YPL109C,0.471699164345404
YIL134W,0.473177229388671
YMR154C,0.473309178743961
YIL071C,0.474340638216071
YPL088W,0.475787401574803
YDL220C,0.476000721240534
YAR019C,0.476057934508816
YDR541C,0.477072957623416
YDR004W,0.477618672960923
YOR017W,0.477795823665893
YKR096W,0.478185114833362
YCL024W,0.479440120512177
YBL079W,0.479570886075949
YKL198C,0.481956479121741
YNL038W,0.482280722891566
YNL125C,0.482423254550394
YNL283C,0.483103622748432
YMR287C,0.484208918753818
YGL013C,0.484225681844785
YMR100W,0.48438921122785
YLR272C,0.484578030810449
