Systematic Name,Protein Abundance_D1
YNL293W,1350.9894918096
YHR100C,1351.39306840844
YFR057W,1351.81070608362
YOR266W,1353.03273745092
YHR119W,1354.19030117502
YJL092W,1354.84108922569
YOR040W,1355.50790045092
YBR157C,1355.57380519803
YGR140W,1355.89789503452
YGR227W,1356.75442074167
YMR098C,1359.65810673969
YLR239C,1360.05398388854
YGL064C,1361.12871879288
YCL039W,1361.15955988207
YDR191W,1362.44548995805
YDR338C,1363.00610936929
YGR150C,1365.02220971258
YOL159C,1365.13453202497
YEL069C,1365.59465346736
YER045C,1366.0
YJL046W,1366.0999054708
YPL219W,1366.62076162101
YKL146W,1367.01783891594
YAR003W,1369.13912338276
YLL019C,1369.3056458358
YNL339C,1369.93305735556
YDL245C,1370.16806954871
YLR057W,1373.22394725472
YDL091C,1374.84588831114
YDR323C,1375.18855466426
YLR256W,1375.49235302331
YER033C,1375.65879100214
YER041W,1376.05009193532
YKL034W,1376.55825886481
YBR275C,1377.45806015076
YIR032C,1377.68863854002
YCL024W,1378.69384140749
YPL068C,1380.46817245275
YMR081C,1380.5161588364
YCR100C,1381.40295971268
YNL240C,1381.99833361213
YPL038W,1382.98860091779
YBL059W,1383.02610798285
YEL020C,1383.03723268991
YGL134W,1383.14875393903
YNL304W,1383.68086147359
YOR186W,1384.59219837887
YCL021W-A,1384.59219837887
YER047C,1385.04922841116
YOR205C,1385.45275126911
YDR306C,1386.33053037229
YDR370C,1387.25464305859
YGL032C,1387.95453454516
YLR039C,1388.53147928377
YIL146C,1389.50405469386
YPL175W,1389.69232599489
YNL127W,1390.25562752243
YPL281C,1391.68417693383
YDR186C,1392.01286891415
YGL138C,1392.01427483512
YOL103W,1392.87596135061
YNL083W,1393.62972640975
YHR191C,1394.22551358833
YKL020C,1394.27458658123
YLL004W,1396.15530637653
YJL218W,1396.16650828053
YHL023C,1396.55432842057
YHL027W,1396.94570356359
YDR489W,1397.6077867704
YNL217W,1400.2182810265
YFR048W,1400.22493680259
YAR033W,1400.76150702304
YNL140C,1402.33545823613
YJR115W,1404.50807942929
YDR052C,1404.55861137451
YJL004C,1405.28173405847
YEL033W,1405.37525093279
YPL104W,1405.45819352279
YER013W,1405.79760704783
YML107C,1406.40128297456
YDR180W,1407.06175145258
YNL107W,1407.1219893801
YBL025W,1407.99471823338
YJL161W,1408.08223210806
YBR237W,1408.27464325496
YDR313C,1410.04010931462
YNL321W,1411.01480324161
YBL097W,1411.73181674713
YGR056W,1414.83641022822
YIL160C,1416.05205425908
YPL075W,1416.65640431523
YOR107W,1416.65801872346
YGR058W,1416.73288283342
YLR091W,1417.89884800383
YFL024C,1418.42083140501
YPR152C,1420.97785119079
YMR227C,1421.45239774377
YFL033C,1421.63489471724
YJL134W,1422.16204865231
YHR177W,1422.74067318318
YCR069W,1423.48550480928
YLR036C,1427.52684547399
YMR167W,1428.39800133729
YLR016C,1429.14169699582
YNR065C,1431.50582057792
YLR466W,1432.14026413823
YCL061C,1432.86155546708
YGR166W,1433.18045673461
YNR075W,1433.47086344891
YOL013C,1434.77810538953
YIL024C,1436.45137042933
YNL334C,1436.51248725628
YGL085W,1438.46508265846
YLR072W,1438.77213533183
YOR337W,1439.51565933059
YLR442C,1439.78867723866
YPR065W,1439.96452738807
YLR272C,1440.50933312946
YKR078W,1440.56055679673
YIR033W,1440.72226936555
YOR350C,1441.47626136691
YBR147W,1442.76241343286
YLR462W,1443.63416696913
YDL117W,1444.26871639127
YOR223W,1444.38449261129
YJR116W,1445.1786660045
YGR023W,1445.81457974715
YPR057W,1447.19722017636
YDL017W,1448.0523015846
YBL010C,1450.19081332214
YCR033W,1451.15455346995
YOL108C,1452.38646586881
YLR073C,1453.11657484424
YGR044C,1453.23082090523
YPL167C,1453.5
YPL018W,1455.15090938468
YOL033W,1455.4333752688
YER077C,1456.50854731032
YHR071W,1456.89369061781
YPL196W,1457.20631937498
YDL129W,1457.80618101687
YHL036W,1458.30993173579
YIL129C,1458.77960847846
YDL217C,1459.06290956246
YLR426W,1459.09943621369
YCR092C,1459.32475871319
YHL014C,1459.53454894153
YOR307C,1460.65501731003
YLR082C,1464.14354919065
YCL056C,1464.66331245031
YDR205W,1466.47618698596
YBR278W,1468.63717800486
YLR358C,1469.80818845987
YML027W,1470.36297634008
YPL024W,1470.50960816616
YBR007C,1470.67263810068
YLR189C,1471.09929973918
YOL028C,1471.58276705971
YDR439W,1473.08544878975
YML042W,1473.99447038485
YER132C,1475.89618303172
YJL118W,1476.40311203397
YNR004W,1478.75051603927
YJL107C,1480.0
YDR183W,1481.9884200367
YDR103W,1482.45358673588
YOL003C,1483.8074679857
YPL241C,1483.83324619327
YER118C,1484.86747969137
YIR023W,1485.57951005435
YKR052C,1486.08026850425
YLR453C,1486.61951342623
YGR268C,1487.06749859877
YGR046W,1487.27864389945
YDL020C,1487.35273646333
YLR149C,1488.67508216777
YNL314W,1489.57936335942
YOR059C,1491.67485861638
YJL049W,1493.38821306407
YDR443C,1493.77268604256
YGR296W,1493.80375472016
YER190W,1493.80375472016
YPL138C,1493.91264104134
YOR358W,1494.10496390996
YDR256C,1494.56863538052
YGL057C,1494.5732693718
YOR049C,1495.2491387369
YAL048C,1496.14005250979
YLR251W,1496.49223215256
YLR092W,1499.79147603974
YDL080C,1500.25902784502
YOR233W,1500.36349515322
YCR067C,1501.86520563516
YDR480W,1502.1105216649
YNR032W,1503.28280536325
YDL177C,1503.99892627002
YKL089W,1504.02373561472
YDL119C,1505.02132479836
YOR322C,1506.18179568322
YFR043C,1506.21982772054
YDR057W,1506.92002354604
YKR099W,1507.34070418453
YML095C,1508.16861043021
YDR410C,1508.27971273301
YPR153W,1509.30738892374
YBL088C,1509.54774578161
YBR257W,1510.16739140877
YGR222W,1510.32975835897
YIR007W,1510.89489967276
YDR079W,1512.38356755651
YDR107C,1513.36347974364
YDR375C,1515.39508091116
YDL027C,1515.93081407378
YHR151C,1518.10687206721
YHR011W,1518.88431736567
YAR064W,1520.0
YKL087C,1521.00755063184
YGL166W,1521.66782986124
YBR295W,1522.0
YJR119C,1523.23497677159
YGR199W,1523.59545220558
YBR125C,1524.17993515712
YJR147W,1524.51192425698
YKL175W,1526.32722646407
YLR382C,1526.38865859965
YGL198W,1526.79994145728
YMR087W,1527.93882387818
YCR048W,1529.32111590742
YJL110C,1529.85909507716
YOL078W,1531.16050942849
YJR050W,1532.44954321052
YCR037C,1532.84650956461
YLL002W,1533.86431778826
YCR065W,1534.05018359208
YKR036C,1534.21502679675
YOR245C,1535.18077337137
YDR185C,1535.47420252381
YDR219C,1535.74375844533
YLR177W,1536.59942609617
YDL048C,1536.88224675705
YJL090C,1537.38424337033
YEL053C,1538.28781330037
YPR054W,1538.62232556814
YDR239C,1539.30593291081
YOR344C,1540.6210739701
YBR211C,1540.91015383065
YDR265W,1541.60196529273
YOL130W,1541.74003477116
YPL272C,1542.18637596903
YLR271W,1542.6145394047
YIL014W,1542.88465301442
YOR308C,1543.07842180709
YGL251C,1543.09167302068
YKL003C,1544.34910907825
YKL065W-A,1545.51774582136
YPL191C,1546.17335203182
YDR362C,1546.43405006525
YML041C,1547.73226086719
YGR091W,1550.2866276656
YER015W,1551.16995818722
YML023C,1552.80217389558
YDR423C,1553.90214495192
YFL050C,1557.5
YJL070C,1558.20112337051
YOL034W,1558.38409070084
YHL035C,1559.19631343975
YLR223C,1559.20771577137
YIR024C,1562.1572246649
YER140W,1562.20846391264
YNL003C,1562.6824337703
YHR160C,1563.83836525292
YEL062W,1565.6613454381
YOR106W,1566.45086724665
YNL329C,1567.1723294212
YNL311C,1567.6721209252
YHR036W,1568.91645532116
YKL064W,1569.29214762517
YML037C,1570.03890951385
YJR013W,1570.92240216164
YAL058W,1571.09760628802
YOR373W,1573.08399355328
YPL229W,1573.25741185254
YMR218C,1573.94303337098
YHR022C,1574.552259
YHR109W,1574.5834059176
YPR109W,1575.15038199534
YDR470C,1575.33218101243
YJL144W,1575.42503714361
YER093C-A,1575.75158333503
YBR133C,1576.34423344282
YOR005C,1577.07246409256
YJR149W,1578.17548327298
YDR325W,1578.45993113656
YLR436C,1578.92633431414
YNL237W,1579.19834308317
YLL052C,1579.19834308317
YJR090C,1579.21967429683
YOR389W,1579.51753564713
YEL061C,1579.76816991057
YIL107C,1583.65917140789
YMR102C,1583.95988299266
YNL146W,1584.10766215954
YLR139C,1585.53868914355
YDR240C,1585.72561393279
YAL027W,1586.01873855472
YIL119C,1586.27037262648
YBR140C,1586.81108830317
YNL072W,1587.40712161662
YLR253W,1587.4790267348
YNL253W,1587.8972056348
YLR190W,1589.58206148707
YGL045W,1589.82333936768
YFL034W,1589.92693206197
YDR473C,1592.43962216572
YPR185W,1592.50187114039
YDR198C,1595.89343418745
YMR223W,1595.99999672547
YFR046C,1597.12811599539
YDL240W,1597.86379101091
YIL096C,1599.01108427717
YKL149C,1599.23542203975
YPL193W,1599.66195442209
YPR147C,1600.14647987109
YGL098W,1600.26348458241
YML104C,1604.56642422491
YDL036C,1604.85749918319
YNL152W,1604.89309223518
YJR110W,1606.0289636931
YPL087W,1606.13046988189
YLR130C,1606.22312046228
YBR158W,1607.03044180315
YPL020C,1609.96839906016
YLR362W,1611.01747448289
YKR103W,1612.40889602611
YLR207W,1613.8889123919
YHR090C,1614.51295954072
YJR043C,1615.0653348431
YNL218W,1615.40030481378
YDL077C,1615.75732206736
YDR137W,1616.11485838858
YMR287C,1616.60141161493
YJR118C,1616.72142841693
YBR060C,1616.73796220353
YJR152W,1616.80023735255
YER028C,1618.10521769303
YEL025C,1621.06576179517
YCR026C,1621.48828782899
YBL063W,1623.8380018803
YPL155C,1625.08157787179
YJR011C,1627.54589651913
YGR179C,1627.90538446094
YLR015W,1628.70885153429
YMR059W,1628.73083053433
YGL237C,1629.00540360962
YLR132C,1630.57686768565
YOR062C,1633.24874642187
YKR021W,1634.9153881769
YGL089C,1635.67478591126
YGL141W,1636.20219508083
YJL137C,1637.90161638242
YHR006W,1638.32162284243
YOR070C,1639.81611290423
YBR194W,1639.81943953598
YML020W,1639.88061761392
YDR288W,1640.62613390938
YPL120W,1641.45269461249
YJL071W,1642.16198844984
YGL139W,1642.97814456697
YKL012W,1644.20775300832
YGL013C,1648.26995252836
YNL053W,1650.81993416131
YLL032C,1651.34710779658
YNL164C,1651.8376951186
YFR039C,1652.69687795903
YBR231C,1653.07396215288
YKR031C,1654.24761703769
YDR013W,1655.24481750981
YPL141C,1656.27185466027
YJL059W,1656.45238342924
YDR080W,1657.39835183562
YNL068C,1659.2186956598
YGL140C,1659.49792806331
YLR081W,1662.0116994789
YMR150C,1662.83970809439
YHR101C,1663.11631810482
YHL024W,1664.56075010695
YBR150C,1664.80565020047
YBL080C,1665.88813502028
YBR225W,1665.93205264071
YDL159W,1666.2881226771
YAR028W,1670.88383563211
YMR247W-A,1671.99283027214
YLR086W,1672.54079719768
YDR075W,1672.7617511985
YBL021C,1672.79071248889
YHR061C,1674.21153575947
YJR056C,1674.90195033568
YPL107W,1675.82251708591
YJR046W,1680.48295963113
YMR211W,1681.50956247193
YNL213C,1683.82330601016
YPR141C,1684.37232862388
YNL165W,1686.37481730194
YIL132C,1687.53433805223
YOR154W,1687.54410290945
YOR079C,1687.56276989326
YPR194C,1687.56276989326
YNL145W,1687.56276989326
YBL084C,1688.74267182114
YLR188W,1691.12012168329
YBR108W,1691.28399289176
YKR055W,1691.7830755013
YBL082C,1692.60577651004
YJR008W,1692.8850312837
YGR125W,1693.9352709526
YKL105C,1694.87758463199
YHR033W,1697.76336378207
YKL005C,1697.77258463519
YLR457C,1698.06208780726
YKL133C,1698.89534516667
YFR042W,1698.91741534316
YOR246C,1700.13280481359
YDR392W,1700.21008843505
YPR166C,1701.30255646486
YMR032W,1701.77123928536
YBR219C,1703.16204078603
YDR244W,1704.70802375736
YDR034C,1704.92869963666
YDR022C,1705.91909812257
YDR478W,1707.31632549985
YJL212C,1707.40636601253
YNL326C,1707.4490646847
YMR210W,1707.72928425772
YML019W,1708.48166077888
YNR062C,1709.0
YDR425W,1709.38900662856
YNL286W,1709.54180525231
YOR017W,1709.6351237307
YDR492W,1709.7502580006
YLR138W,1710.43119758961
YLR152C,1711.0
YIL112W,1711.11968010301
YIL061C,1711.48969701887
YGR171C,1712.56581621435
YGL197W,1713.03685238338
YHR143W,1714.58401501593
YHL038C,1715.0352783309
YIL117C,1715.50672552516
YLR050C,1718.36987808647
YGL185C,1720.29716253327
YMR028W,1721.49359423757
YDR499W,1721.64072421757
YLR361C,1722.53876791086
YDR243C,1724.65450257999
YPR094W,1724.93444902108
YLR001C,1725.41819727979
YLR194C,1725.59515908126
YOL018C,1726.21334982741
YKL017C,1726.83145112161
YOR140W,1726.85128494872
YPR066W,1726.85390868514
YGL128C,1727.48925437727
YJL131C,1727.65138560149
YBR299W,1727.72703150981
YDR490C,1727.82125908737
YBL107C,1728.12626591169
YKL159C,1728.74916480346
YDR151C,1729.51178587707
YCL055W,1731.78412494001
YPL222W,1732.01422378497
YLR144C,1732.53582945041
YGR237C,1733.89279969074
YKL078W,1734.11079538091
YDR110W,1734.20117114971
YMR272W-B,1734.44794060937
YHR172W,1735.11973820059
YDL030W,1735.27032195714
YER124C,1736.38666090316
YDL157C,1737.32382602826
YLR417W,1737.56043049579
YMR097C,1737.98652061664
YPL258C,1739.84987236196
YPR176C,1739.99602091091
YDL087C,1740.42761906061
YIL017C,1741.77018797756
YHR102W,1742.91352150833
YHR017W,1745.11729654135
YDR532C,1745.36781428807
YKR045C,1750.18862934222
YCR094W,1750.99453254538
YBR188C,1751.10200631818
YIR009W,1751.74726966785
YAL010C,1755.95633540444
YBR071W,1756.95506587392
YJL139C,1758.54271341369
YDL045W-A,1758.79547070305
YBR221W-A,1760.53298749127
YGR047C,1760.74183230588
YNL065W,1761.62400183077
YJR066W,1761.82584369224
YIR027C,1762.57117341218
YGL209W,1763.36929486107
YPL065W,1763.63530183268
YPL040C,1763.88524178717
YBR163W,1766.7146373283
YHR149C,1766.92137084931
YHR118C,1768.8387909969
YDR475C,1770.63911994412
YPL109C,1770.70478357528
YGR149W,1772.05438925939
YIL092W,1772.24646732898
YMR282C,1772.66252795914
YJR092W,1773.41067757005
YNL320W,1774.722083334
YLR007W,1775.28762012973
YBR215W,1775.58785281709
YCR018C,1776.51543555277
YDR287W,1777.54615167045
YFL059W,1778.1838546858
YKL026C,1778.53727523037
YBR179C,1779.57960650266
YCL016C,1781.04705425661
YOL062C,1781.35727411426
YGL259W,1781.59285339188
YML098W,1782.16626118741
YDR420W,1782.85784983117
YDR197W,1783.97337596356
YDL098C,1784.66838164034
YOR329C,1784.90196446027
YNL097C,1785.81357808253
YIL003W,1787.06768747344
YKL018C-A,1791.65893479754
YGR127W,1791.84482606328
YIL009C-A,1791.9364774078
YCR024C,1792.7136544714
YLR459W,1794.24187418979
YHR209W,1794.41942917709
YNL020C,1795.4420348844
YLR385C,1796.49293731463
YBR223C,1797.35665666398
YBL086C,1798.61380614497
YNL221C,1799.2642259847
YOR377W,1799.64847063157
YKL015W,1799.83805211283
YPL256C,1801.0
YDL090C,1801.51988139678
YIL067C,1801.92283297646
YNL333W,1802.49310962849
YMR209C,1803.99541049746
YML053C,1804.01547184651
YGR271W,1804.05893321115
YAR008W,1806.27340021957
YBR235W,1806.56831797792
YLR306W,1808.90109633615
YDL207W,1811.02582247004
YDR283C,1811.62059706241
YNL046W,1812.75935780477
YJL084C,1813.39334657412
YLL006W,1815.02910354335
YDR146C,1815.32784310021
YML005W,1815.93010491576
YPL255W,1816.02474663281
YPL064C,1819.10210457538
YOR227W,1819.40017371551
YDR006C,1819.52719521081
YJL133W,1821.24867573156
YDR359C,1821.25821649395
YDR108W,1822.03038630683
YMR171C,1822.7132083239
YEL018W,1822.95317306113
YGL180W,1822.96597571815
YMR289W,1824.53987829535
YDR316W,1825.09528170666
YBL067C,1826.06009702737
YKL134C,1828.62310976811
YOL161C,1828.99341363374
YMR177W,1829.14451640053
YJR055W,1829.30009389586
YKL101W,1829.41353734407
YBR271W,1830.37353702159
YLR237W,1832.3608823502
YDR357C,1833.21693967967
YBL074C,1833.71328484286
YEL067C,1835.0
YNL291C,1835.09459046906
YLR211C,1835.71301433872
YOL072W,1835.82329926349
YDL089W,1838.86827752344
YBL104C,1840.39552923797
YLR108C,1843.25805286604
YLL066C,1843.46783434274
YCR042C,1844.23389944153
YDR282C,1844.62505660092
YIL077C,1845.59139510348
YAL032C,1846.14513631898
YHR110W,1846.62340498523
YOL113W,1847.70771870383
YML096W,1848.11810506578
YEL077C,1848.76083675639
YGR216C,1851.46044175501
YGR247W,1851.964047288
YMR056C,1852.6830197
YDR208W,1852.82595380748
YOR244W,1853.88896545078
YDR216W,1853.92362766659
YMR268C,1854.45356950633
YOR038C,1854.56097218592
YHR129C,1855.18946504881
YIL140W,1859.02270272352
YLR080W,1861.45034990819
YNL073W,1861.70318664134
YMR020W,1862.63822356613
YOR076C,1864.40790780524
YIL144W,1865.55909550913
YOL101C,1866.70402614303
YFR021W,1866.78687875205
YNR010W,1867.43229052982
YNL224C,1868.00433795443
YDL059C,1868.28526238199
YJR100C,1868.74803245077
YDR111C,1869.4947869989
YER113C,1870.49866219318
YBR119W,1870.98507508751
YOR081C,1871.01458994667
YBR173C,1871.3894640008
YPL124W,1874.09890181628
YFR055W,1875.06233748472
YGR102C,1875.76614237135
YMR037C,1875.85181914993
YBL095W,1876.23698881095
YNL093W,1877.31484055
YBL081W,1878.20452585343
YDR140W,1878.57832292533
YJL031C,1879.71845602919
YBR103W,1880.59809338286
YJL062W,1881.26146604989
YPL007C,1882.01580123267
YDR419W,1882.78745857227
YHR144C,1883.35470542955
YNL225C,1883.81326485972
YDR512C,1883.96735263054
YDR528W,1886.29656951026
YDR464W,1886.91855018548
YPL097W,1887.27464935118
YBR131W,1889.84921886202
YDR326C,1890.39995489145
YMR159C,1890.78339177504
YJL073W,1893.23370882077
YDR329C,1893.38452038024
YJL006C,1893.41453429212
YMR293C,1893.8235696612
YMR182C,1895.01442973048
YKL203C,1896.13954112678
YMR240C,1897.23533983019
YHR139C,1897.48756331028
YDR005C,1898.26931143608
YDR115W,1899.33412778305
YOR353C,1900.18345010407
YMR042W,1900.97999506175
YPL132W,1901.99979549969
YLR254C,1902.41047645151
YKR030W,1904.4169563576
YOR028C,1905.12579755589
YBR280C,1905.88750422469
YKL197C,1906.49480752957
YJL198W,1907.30122819827
YBL111C,1909.3468858511
YDR363W,1911.11526396647
YKL092C,1911.42004903994
YPR079W,1914.26773526642
YER040W,1915.02729349088
YKL086W,1915.65957007348
YPR115W,1916.21179469421
YMR078C,1916.74877973367
YGR278W,1917.69178218523
YLR373C,1920.28041365232
YLR077W,1920.59024335516
YPL283C,1922.60037508092
YGL035C,1923.43237702631
YDL001W,1923.48277826725
YOR009W,1924.54583067153
YER054C,1925.08252913788
YCL029C,1926.797339807
YKR075C,1927.5
YOL081W,1928.50776859582
YPR047W,1928.56265311101
YGL250W,1930.51278386822
YGL010W,1930.93922097008
YIL095W,1931.17941719802
YEL005C,1931.67674924
YNL126W,1931.87007581244
YMR132C,1934.63216755182
YOL119C,1936.81244317674
YEL009C,1937.33349137205
YHL009C,1938.64957037003
YGR142W,1939.45043318924
YLR299W,1940.19424716912
YBR107C,1940.28770897875
YLL043W,1941.00536192284
YJR097W,1941.041313202
YPL045W,1943.08337349417
YIR021W,1945.54630043158
YLR115W,1950.49110035095
YBR259W,1950.66600736683
YNL336W,1951.4034024892
YML011C,1952.40878872621
YOL044W,1954.65077532454
YHR096C,1959.44524286864
YCR095C,1962.44801426773
YLR088W,1963.05000663395
YNR039C,1968.26782311809
YDR066C,1971.3949562572
YDR227W,1971.90490756733
YNL298W,1972.01029439391
YOR058C,1972.66979649438
YHR186C,1974.29088842054
YNL194C,1979.20476963417
YGL254W,1979.36310351575
YLR326W,1980.14741058961
YDR301W,1981.26705477715
YGR013W,1982.39059120788
YJL147C,1983.48139709121
YER084W,1983.76438840658
YOL011W,1984.19836070608
YGL083W,1984.82134187039
YPR179C,1985.32869595735
YMR069W,1985.51571276126
YMR163C,1986.51059686133
YGR161C,1986.95992665554
YGL155W,1987.40897735934
YHL025W,1987.44569924547
YOR393W,1990.55563830876
YGR133W,1991.78019421477
YKL139W,1996.04254494001
YOR342C,1996.55306826745
YGL117W,1999.01839433696
YER101C,2001.88337448628
YDR307W,2002.01556629309
YDR379W,2002.08146571042
YBR042C,2002.30460516667
YOL146W,2002.47103632225
YNL091W,2002.57727804729
YFR005C,2002.83387115081
YPL244C,2003.5245253379
YPR013C,2004.30757607631
YPR082C,2004.40788914473
YJR005W,2004.75898475493
YER127W,2006.19129082284
YML091C,2006.29838256396
YLR119W,2006.54309457541
YDL008W,2006.94201713736
YJR031C,2009.6899721396
YDR479C,2012.16228570256
YPL123C,2013.81924179245
YDR485C,2014.43706588519
YMR316W,2015.53938670729
YML114C,2015.84949667083
YPL180W,2016.0641224673
YER104W,2016.2067733241
YKL189W,2016.27864341042
YHR103W,2016.29742514419
YNL022C,2016.83371659093
YCR105W,2019.66499121331
YJR001W,2022.63966121593
YJL146W,2026.50480108484
YER018C,2028.41553564749
YJL019W,2028.42805479744
YLR289W,2031.41408738837
YML111W,2031.88821690835
YLR020C,2032.95879864558
YAL014C,2033.66853822062
YOR077W,2034.74033578422
YOL023W,2035.16150010145
YBR290W,2036.20378557899
YDR279W,2037.96672168994
YBR238C,2039.75204048355
YPR008W,2039.83369261851
YBR132C,2040.35533514683
YBR197C,2041.1202499748
YNL250W,2042.29774787043
YKL155C,2042.7796425105
YDR494W,2043.02653156665
YHR115C,2044.72812241207
YDR364C,2045.0565502682
YPR075C,2045.50296892916
YOR269W,2046.01712774281
YHR154W,2047.45187671815
YPR175W,2049.76438229515
YJR039W,2050.34949524676
YDR422C,2051.83022138555
YPR107C,2052.35795610919
YDR067C,2052.36051325589
YNL283C,2052.49633868881
YGR198W,2052.73031759512
YDL175C,2052.78819343527
YPL181W,2055.55387879348
YNL095C,2057.60531508724
YDR027C,2057.67696826825
YOR054C,2059.43059370182
YBR182C,2060.5980091231
YOR371C,2062.02063143347
YNL305C,2063.16707570029
YNL176C,2064.06851656107
YGL060W,2064.4534227395
YNL261W,2064.52580968451
YDR407C,2067.5625097422
YGL126W,2069.33203030742
YPR140W,2069.81203609312
YJL170C,2071.43236237952
YGL003C,2072.64482027555
YCL005W,2072.73680878626
YLR136C,2073.56177453344
YLR191W,2074.10808221417
YBR246W,2076.27678611986
YIL084C,2076.37939441932
YLL062C,2078.35803200752
YML032C,2079.02735591025
YDL044C,2080.12885139552
YIL131C,2080.90775645159
YBL049W,2081.11736091029
YNL199C,2081.61659098367
YNL227C,2082.47599882131
YKL144C,2084.45467511972
YKR087C,2086.59852266795
YDL156W,2086.71753681591
YOL107W,2088.37012955943
YLR090W,2088.5283250842
YOR075W,2090.26711254382
YGR112W,2090.26829336047
YAL001C,2090.4537302797
YGR028W,2090.60464718018
YPR111W,2091.20870257654
YKR029C,2092.59679480795
YLR405W,2094.39172199113
YPL153C,2094.67459425082
YPL163C,2094.95990355636
YGL159W,2095.511249496
YNL124W,2096.0918042594
YOL141W,2097.06157385535
YDR003W,2097.2524427902
YIL079C,2098.53641009989
YIL068C,2100.49785331237
YKR013W,2101.35682877119
YLR406C-A,2102.24255747836
YOR291W,2103.59684384469
YNL193W,2105.02327196016
YFR023W,2105.75969467464
YFR031C,2109.06720807101
YGR075C,2109.59204097564
YJR102C,2111.27261990114
YLR021W,2111.52104816976
YGL116W,2114.34126776473
YHR165C,2115.49906031835
YGR104C,2117.14170981139
YER169W,2117.22965659217
YOR104W,2117.42004110791
YLL051C,2117.48301398859
YGL053W,2118.74389234756
YBR216C,2120.10449149298
YDR286C,2121.03148493151
YPL006W,2122.02607946798
YLR375W,2122.23825406708
YDR222W,2123.77894645971
YLR006C,2126.8537963016
YPL099C,2130.26470904759
YGR252W,2130.99646651604
YDL003W,2132.32323930547
YPR027C,2134.8905802244
YPL216W,2135.22925649197
YNL011C,2136.91352867921
YLR071C,2138.44847714813
YBR254C,2138.95859677383
YOR152C,2141.72847962454
YIL150C,2141.85257668434
YPL119C,2143.81074105318
YGL161C,2146.49818098938
YLR393W,2146.70749341636
YLL014W,2147.88394076368
YMR035W,2148.62394117972
YNL309W,2150.21647518064
YBR129C,2150.61736480362
YDR147W,2152.95627277306
YMR060C,2155.6042936298
YOR297C,2155.99227953086
YAL028W,2156.0190251825
YBR152W,2157.12594319458
YLR084C,2159.09203154963
YJL044C,2159.42657301071
YKL116C,2159.49616292927
YGR263C,2159.87680894427
YBR296C,2160.0893958455
YLR079W,2160.79354939394
YLR403W,2162.67501472055
YBR185C,2163.17844464257
YIL040W,2163.7692253887
YML029W,2164.26374748966
YFR008W,2164.37366520687
YOL048C,2165.13766472243
YDR143C,2165.43158650874
YDR021W,2165.7843793575
YOR060C,2167.34160284498
YPL016W,2168.43852306984
YMR003W,2168.89478542563
YHR077C,2171.80066962272
YNL223W,2172.56013572709
YNL051W,2174.77362701139
YOR035C,2174.99918637265
YNL027W,2178.40945643425
YKR011C,2178.8009805849
YDR004W,2180.02359420128
YPL214C,2181.07233825618
YBL038W,2182.17102828389
YIL019W,2182.82496274864
YLR099W-A,2184.99983983863
YFR013W,2185.11652163725
YHL018W,2185.70790577994
YCL010C,2185.84054630969
YLL067C,2187.22124683024
YML133C,2187.22124683024
YOR161C,2188.14765248158
YGL133W,2188.69467443948
YBL054W,2188.7841294688
YDR204W,2189.16098918632
YPL017C,2189.21900898458
YOL042W,2189.33962105649
YGL017W,2190.20638333982
YCR020C-A,2190.20822114549
YDR448W,2191.06020134538
YGL247W,2195.30338206353
YGR072W,2195.46683618382
YML064C,2201.40003288006
YNL076W,2201.49946464235
YGR036C,2201.67966737348
YPR178W,2202.14306654499
YDR235W,2203.61330259714
YPR105C,2207.88968393489
YCR017C,2209.26240259854
YLR063W,2209.55746647296
YBR233W,2210.77794197925
YOR384W,2212.0
YDR319C,2213.07702008799
YOR002W,2213.24123267405
YOR250C,2214.13098046716
YLR298C,2215.19352270927
YKL023W,2216.00129179232
YKR037C,2216.30839878102
YNL021W,2217.44673706239
YLR396C,2218.10126773013
YDR482C,2219.82872103073
YPR042C,2220.39865908619
YKL178C,2221.42269622094
YLL027W,2221.85490816855
YDL101C,2222.3952313138
YIL113W,2223.11668099517
YGL178W,2223.70884375866
YIL050W,2223.82634532992
YJR006W,2224.42137621308
YDR456W,2225.44713048545
YLR437C,2227.64404162373
YDL108W,2229.34978353441
YMR288W,2229.55239331286
YLR454W,2230.33290974454
YPL026C,2231.88198913416
YDL211C,2232.72726654476
YKL047W,2235.5151417364
YDR202C,2236.19814144806
YER024W,2236.95414420351
YOR064C,2237.43834344233
YJL132W,2240.5
YKR058W,2240.65568761903
YKL194C,2240.96184263101
YMR044W,2243.85867445213
YJL204C,2246.13475117379
YBR187W,2246.28956591038
YOR201C,2246.93517510152
YOR159C,2246.95224528242
YKL059C,2247.86312262216
YIL161W,2248.73574167019
YBR258C,2249.92231402127
YML065W,2250.37964092478
YKR097W,2250.52903520442
YOR238W,2252.27359136992
YNL103W,2252.91580643976
YAL013W,2254.87238951248
YBL037W,2255.4407947648
YJL112W,2255.65944775596
YDR088C,2259.53205274127
YGR283C,2262.39596078872
YIL143C,2264.85317612711
YNL233W,2265.73051966312
YGR174C,2267.08193614524
YKL084W,2267.37301034122
YOR179C,2268.60734840322
YLR005W,2269.22570569452
YNL238W,2270.65007477853
YGL005C,2274.71819733226
YDR371W,2276.53095924519
YIL047C,2276.95966279535
YMR041C,2277.67216881569
YKR089C,2279.56828479128
YLR142W,2280.75931133317
YKL061W,2281.13730438486
YHR002W,2281.3807072095
