gene_group,count,Systematic Name,Evidence,term_link
TATA Box-containing Genes,1084,"['YAL003W', 'YAL005C', 'YAL009W', 'YAL011W', 'YAL012W', 'YAL014C', 'YAL018C', 'YAL020C', 'YAL021C', 'YAL023C', 'YAL026C', 'YAL028W', 'YAL030W', 'YAL032C', 'YAL034C', 'YAL034W-A', 'YAL036C', 'YAL037W', 'YAL038W', 'YAL044C', 'YAL053W', 'YAL054C', 'YAL055W', 'YAL060W', 'YAL061W', 'YAL062W', 'YAL067C', 'YAL068C', 'YAR002C-A', 'YAR020C', 'YAR023C', 'YAR027W', 'YAR028W', 'YAR035W', 'YAR050W', 'YAR064W', 'YAR066W', 'YAR070C', 'YAR071W', 'YBL002W', 'YBL003C', 'YBL005W', 'YBL006C', 'YBL010C', 'YBL014C', 'YBL015W', 'YBL016W', 'YBL021C', 'YBL022C', 'YBL026W', 'YBL029W', 'YBL030C', 'YBL031W', 'YBL032W', 'YBL033C', 'YBL035C', 'YBL037W', 'YBL043W', 'YBL053W', 'YBL063W', 'YBL064C', 'YBL069W', 'YBL070C', 'YBL075C', 'YBL079W', 'YBL082C', 'YBL085W', 'YBL086C', 'YBL091C-A', 'YBL098W', 'YBL101C', 'YBL105C', 'YBL106C', 'YBL107C', 'YBR001C', 'YBR006W', 'YBR009C', 'YBR010W', 'YBR012C', 'YBR013C', 'YBR016W', 'YBR017C', 'YBR018C', 'YBR019C', 'YBR020W', 'YBR022W', 'YBR033W', 'YBR040W', 'YBR050C', 'YBR052C', 'YBR054W', 'YBR066C', 'YBR067C', 'YBR071W', 'YBR072W', 'YBR073W', 'YBR083W', 'YBR085C-A', 'YBR088C', 'YBR092C', 'YBR093C', 'YBR097W', 'YBR099C', 'YBR102C', 'YBR104W', 'YBR105C', 'YBR115C', 'YBR117C', 'YBR118W', 'YBR120C', 'YBR126C', 'YBR132C', 'YBR139W', 'YBR145W', 'YBR147W', 'YBR149W', 'YBR157C', 'YBR158W', 'YBR169C', 'YBR183W', 'YBR184W', 'YBR203W', 'YBR230C', 'YBR244W', 'YBR281C', 'YBR285W', 'YBR286W', 'YBR287W', 'YBR290W', 'YBR291C', 'YBR294W', 'YBR295W', 'YBR296C', 'YBR298C', 'YBR299W', 'YBR301W', 'YBR302C', 'YCL025C', 'YCL030C', 'YCL035C', 'YCL040W', 'YCL045C', 'YCL048W', 'YCL064C', 'YCL066W', 'YCL067C', 'YCL073C', 'YCR003W', 'YCR004C', 'YCR005C', 'YCR008W', 'YCR010C', 'YCR012W', 'YCR017C', 'YCR018C', 'YCR019W', 'YCR020C', 'YCR021C', 'YCR050C', 'YCR053W', 'YCR069W', 'YCR071C', 'YCR089W', 'YCR098C', 'YCR104W', 'YCR105W', 'YDL003W', 'YDL012C', 'YDL020C', 'YDL021W', 'YDL022W', 'YDL035C', 'YDL046W', 'YDL048C', 'YDL055C', 'YDL067C', 'YDL070W', 'YDL078C', 'YDL079C', 'YDL085W', 'YDL097C', 'YDL110C', 'YDL118W', 'YDL123W', 'YDL124W', 'YDL127W', 'YDL131W', 'YDL174C', 'YDL179W', 'YDL182W', 'YDL198C', 'YDL204W', 'YDL210W', 'YDL212W', 'YDL215C', 'YDL218W', 'YDL222C', 'YDL227C', 'YDL229W', 'YDL234C', 'YDL238C', 'YDL246C', 'YDL247W', 'YDL248W', 'YDR001C', 'YDR002W', 'YDR005C', 'YDR009W', 'YDR016C', 'YDR019C', 'YDR021W', 'YDR032C', 'YDR035W', 'YDR037W', 'YDR043C', 'YDR044W', 'YDR046C', 'YDR050C', 'YDR055W', 'YDR056C', 'YDR070C', 'YDR077W', 'YDR082W', 'YDR083W', 'YDR085C', 'YDR096W', 'YDR124W', 'YDR126W', 'YDR132C', 'YDR135C', 'YDR144C', 'YDR155C', 'YDR171W', 'YDR178W', 'YDR189W', 'YDR194C', 'YDR195W', 'YDR202C', 'YDR210W', 'YDR213W', 'YDR216W', 'YDR222W', 'YDR224C', 'YDR225W', 'YDR226W', 'YDR234W', 'YDR247W', 'YDR248C', 'YDR253C', 'YDR258C', 'YDR276C', 'YDR277C', 'YDR281C', 'YDR282C', 'YDR294C', 'YDR295C', 'YDR297W', 'YDR306C', 'YDR316W', 'YDR320C', 'YDR329C', 'YDR338C', 'YDR342C', 'YDR343C', 'YDR345C', 'YDR346C', 'YDR348C', 'YDR349C', 'YDR353W', 'YDR377W', 'YDR380W', 'YDR381W', 'YDR391C', 'YDR393W', 'YDR397C', 'YDR399W', 'YDR403W', 'YDR406W', 'YDR451C', 'YDR453C', 'YDR461W', 'YDR476C', 'YDR481C', 'YDR495C', 'YDR497C', 'YDR503C', 'YDR508C', 'YDR513W', 'YDR516C', 'YDR529C', 'YDR533C', 'YDR536W', 'YDR541C', 'YDR542W', 'YDR544C', 'YEL006W', 'YEL007W', 'YEL009C', 'YEL011W', 'YEL013W', 'YEL020C', 'YEL027W', 'YEL033W', 'YEL034W', 'YEL039C', 'YEL040W', 'YEL041W', 'YEL046C', 'YEL047C', 'YEL057C', 'YEL060C', 'YEL065W', 'YEL069C', 'YEL070W', 'YEL073C', 'YER001W', 'YER011W', 'YER015W', 'YER023W', 'YER024W', 'YER026C', 'YER035W', 'YER037W', 'YER038C', 'YER042W', 'YER044C', 'YER052C', 'YER053C', 'YER053C-A', 'YER054C', 'YER055C', 'YER056C', 'YER058W', 'YER060W', 'YER062C', 'YER064C', 'YER065C', 'YER067W', 'YER070W', 'YER073W', 'YER081W', 'YER091C', 'YER093C-A', 'YER103W', 'YER124C', 'YER130C', 'YER145C', 'YER150W', 'YER159C', 'YER171W', 'YER175C', 'YER177W', 'YER179W', 'YER185W', 'YER186C', 'YFL011W', 'YFL014W', 'YFL016C', 'YFL020C', 'YFL021W', 'YFL022C', 'YFL024C', 'YFL029C', 'YFL030W', 'YFL052W', 'YFL053W', 'YFL058W', 'YFL061W', 'YFR014C', 'YFR015C', 'YFR017C', 'YFR030W', 'YFR033C', 'YFR046C', 'YFR053C', 'YFR055W', 'YGL007W', 'YGL015C', 'YGL021W', 'YGL032C', 'YGL034C', 'YGL037C', 'YGL040C', 'YGL049C', 'YGL055W', 'YGL062W', 'YGL089C', 'YGL096W', 'YGL098W', 'YGL101W', 'YGL108C', 'YGL117W', 'YGL121C', 'YGL125W', 'YGL143C', 'YGL157W', 'YGL158W', 'YGL162W', 'YGL163C', 'YGL179C', 'YGL187C', 'YGL191W', 'YGL196W', 'YGL197W', 'YGL209W', 'YGL224C', 'YGL225W', 'YGL253W', 'YGL255W', 'YGL258W', 'YGL259W', 'YGL261C', 'YGR006W', 'YGR008C', 'YGR009C', 'YGR013W', 'YGR014W', 'YGR019W', 'YGR021W', 'YGR035C', 'YGR037C', 'YGR041W', 'YGR043C', 'YGR044C', 'YGR049W', 'YGR052W', 'YGR055W', 'YGR059W', 'YGR065C', 'YGR066C', 'YGR070W', 'YGR086C', 'YGR087C', 'YGR088W', 'YGR095C', 'YGR108W', 'YGR109C', 'YGR125W', 'YGR136W', 'YGR142W', 'YGR144W', 'YGR146C', 'YGR147C', 'YGR155W', 'YGR157W', 'YGR161C', 'YGR169C', 'YGR174C', 'YGR183C', 'YGR189C', 'YGR192C', 'YGR199W', 'YGR201C', 'YGR204W', 'YGR209C', 'YGR213C', 'YGR224W', 'YGR236C', 'YGR243W', 'YGR244C', 'YGR248W', 'YGR249W', 'YGR250C', 'YGR254W', 'YGR256W', 'YGR275W', 'YGR286C', 'YGR289C', 'YGR292W', 'YGR294W', 'YHL016C', 'YHL021C', 'YHL024W', 'YHL028W', 'YHL036W', 'YHL044W', 'YHL046C', 'YHL047C', 'YHL048W', 'YHR001W-A', 'YHR002W', 'YHR007C', 'YHR008C', 'YHR018C', 'YHR022C', 'YHR030C', 'YHR033W', 'YHR037W', 'YHR042W', 'YHR048W', 'YHR049W', 'YHR053C', 'YHR055C', 'YHR071W', 'YHR087W', 'YHR092C', 'YHR094C', 'YHR096C', 'YHR104W', 'YHR112C', 'YHR126C', 'YHR128W', 'YHR136C', 'YHR137W', 'YHR139C', 'YHR140W', 'YHR142W', 'YHR153C', 'YHR160C', 'YHR162W', 'YHR174W', 'YHR179W', 'YHR183W', 'YHR190W', 'YHR209W', 'YHR211W', 'YHR214W', 'YHR215W', 'YHR217C', 'YIL011W', 'YIL013C', 'YIL015W', 'YIL034C', 'YIL040W', 'YIL045W', 'YIL046W', 'YIL050W', 'YIL051C', 'YIL055C', 'YIL057C', 'YIL065C', 'YIL066C', 'YIL067C', 'YIL070C', 'YIL071C', 'YIL072W', 'YIL087C', 'YIL094C', 'YIL101C', 'YIL107C', 'YIL113W', 'YIL119C', 'YIL121W', 'YIL136W', 'YIL138C', 'YIL152W', 'YIL156W', 'YIL160C', 'YIL164C', 'YIL169C', 'YIL172C', 'YIL176C', 'YIR016W', 'YIR019C', 'YIR028W', 'YIR032C', 'YIR035C', 'YIR038C', 'YIR041W', 'YIR042C', 'YJL008C', 'YJL026W', 'YJL034W', 'YJL038C', 'YJL046W', 'YJL048C', 'YJL052W', 'YJL053W', 'YJL057C', 'YJL082W', 'YJL088W', 'YJL089W', 'YJL105W', 'YJL107C', 'YJL127C', 'YJL137C', 'YJL138C', 'YJL144W', 'YJL149W', 'YJL151C', 'YJL153C', 'YJL158C', 'YJL159W', 'YJL161W', 'YJL166W', 'YJL167W', 'YJL172W', 'YJL181W', 'YJL183W', 'YJL186W', 'YJL196C', 'YJL200C', 'YJL212C', 'YJL221C', 'YJL223C', 'YJR001W', 'YJR004C', 'YJR008W', 'YJR009C', 'YJR042W', 'YJR044C', 'YJR047C', 'YJR048W', 'YJR059W', 'YJR073C', 'YJR074W', 'YJR078W', 'YJR093C', 'YJR095W', 'YJR096W', 'YJR103W', 'YJR104C', 'YJR109C', 'YJR112W', 'YJR115W', 'YJR121W', 'YJR122W', 'YJR133W', 'YJR137C', 'YJR152W', 'YJR154W', 'YJR155W', 'YJR156C', 'YJR159W', 'YJR160C', 'YJR161C', 'YKL001C', 'YKL016C', 'YKL026C', 'YKL035W', 'YKL051W', 'YKL060C', 'YKL062W', 'YKL067W', 'YKL071W', 'YKL085W', 'YKL086W', 'YKL091C', 'YKL094W', 'YKL096W', 'YKL096W-A', 'YKL107W', 'YKL109W', 'YKL120W', 'YKL125W', 'YKL134C', 'YKL138C', 'YKL141W', 'YKL150W', 'YKL151C', 'YKL152C', 'YKL159C', 'YKL163W', 'YKL164C', 'YKL182W', 'YKL187C', 'YKL198C', 'YKL216W', 'YKL217W', 'YKL219W', 'YKL220C', 'YKL221W', 'YKL224C', 'YKR008W', 'YKR009C', 'YKR013W', 'YKR025W', 'YKR034W', 'YKR037C', 'YKR044W', 'YKR046C', 'YKR049C', 'YKR052C', 'YKR058W', 'YKR061W', 'YKR069W', 'YKR084C', 'YKR097W', 'YKR103W', 'YKR105C', 'YKR106W', 'YLL009C', 'YLL012W', 'YLL024C', 'YLL025W', 'YLL026W', 'YLL028W', 'YLL039C', 'YLL041C', 'YLL046C', 'YLL051C', 'YLL052C', 'YLL056C', 'YLL057C', 'YLL064C', 'YLR004C', 'YLR006C', 'YLR023C', 'YLR037C', 'YLR042C', 'YLR044C', 'YLR049C', 'YLR050C', 'YLR053C', 'YLR058C', 'YLR074C', 'YLR075W', 'YLR079W', 'YLR081W', 'YLR089C', 'YLR090W', 'YLR091W', 'YLR092W', 'YLR095C', 'YLR099C', 'YLR109W', 'YLR110C', 'YLR121C', 'YLR130C', 'YLR134W', 'YLR136C', 'YLR142W', 'YLR152C', 'YLR153C', 'YLR168C', 'YLR174W', 'YLR177W', 'YLR178C', 'YLR179C', 'YLR188W', 'YLR193C', 'YLR194C', 'YLR205C', 'YLR218C', 'YLR225C', 'YLR237W', 'YLR256W', 'YLR257W', 'YLR258W', 'YLR259C', 'YLR267W', 'YLR278C', 'YLR281C', 'YLR283W', 'YLR286C', 'YLR297W', 'YLR300W', 'YLR303W', 'YLR304C', 'YLR309C', 'YLR313C', 'YLR318W', 'YLR327C', 'YLR330W', 'YLR342W', 'YLR346C', 'YLR348C', 'YLR350W', 'YLR354C', 'YLR355C', 'YLR359W', 'YLR376C', 'YLR377C', 'YLR381W', 'YLR388W', 'YLR399C', 'YLR406C', 'YLR413W', 'YLR414C', 'YLR432W', 'YLR438W', 'YLR450W', 'YLR456W', 'YLR461W', 'YML003W', 'YML004C', 'YML009C', 'YML016C', 'YML017W', 'YML027W', 'YML028W', 'YML047C', 'YML048W', 'YML050W', 'YML051W', 'YML054C', 'YML058W', 'YML058W-A', 'YML070W', 'YML083C', 'YML087C', 'YML091C', 'YML100W', 'YML120C', 'YML123C', 'YML125C', 'YML128C', 'YML131W', 'YML132W', 'YMR001C', 'YMR002W', 'YMR003W', 'YMR006C', 'YMR008C', 'YMR009W', 'YMR011W', 'YMR015C', 'YMR020W', 'YMR025W', 'YMR031W-A', 'YMR034C', 'YMR058W', 'YMR065W', 'YMR070W', 'YMR081C', 'YMR084W', 'YMR090W', 'YMR096W', 'YMR104C', 'YMR105C', 'YMR107W', 'YMR111C', 'YMR120C', 'YMR122W-A', 'YMR134W', 'YMR145C', 'YMR158W', 'YMR173W', 'YMR174C', 'YMR175W', 'YMR181C', 'YMR186W', 'YMR189W', 'YMR195W', 'YMR198W', 'YMR199W', 'YMR200W', 'YMR202W', 'YMR206W', 'YMR220W', 'YMR226C', 'YMR244W', 'YMR246W', 'YMR250W', 'YMR251W', 'YMR251W-A', 'YMR266W', 'YMR271C', 'YMR279C', 'YMR291W', 'YMR299C', 'YMR303C', 'YMR315W', 'YMR316W', 'YMR317W', 'YMR319C', 'YMR323W', 'YMR325W', 'YNL003C', 'YNL007C', 'YNL008C', 'YNL009W', 'YNL014W', 'YNL015W', 'YNL030W', 'YNL031C', 'YNL036W', 'YNL037C', 'YNL040W', 'YNL046W', 'YNL052W', 'YNL055C', 'YNL065W', 'YNL073W', 'YNL077W', 'YNL087W', 'YNL093W', 'YNL098C', 'YNL099C', 'YNL100W', 'YNL111C', 'YNL112W', 'YNL117W', 'YNL132W', 'YNL134C', 'YNL142W', 'YNL144C', 'YNL145W', 'YNL191W', 'YNL192W', 'YNL194C', 'YNL195C', 'YNL196C', 'YNL200C', 'YNL208W', 'YNL217W', 'YNL220W', 'YNL231C', 'YNL236W', 'YNL239W', 'YNL241C', 'YNL274C', 'YNL279W', 'YNL289W', 'YNL300W', 'YNL327W', 'YNL332W', 'YNL333W', 'YNL335W', 'YNL336W', 'YNR001C', 'YNR002C', 'YNR009W', 'YNR014W', 'YNR016C', 'YNR018W', 'YNR019W', 'YNR033W', 'YNR034W-A', 'YNR036C', 'YNR037C', 'YNR040W', 'YNR044W', 'YNR050C', 'YNR053C', 'YNR056C', 'YNR057C', 'YNR058W', 'YNR064C', 'YNR067C', 'YNR071C', 'YNR072W', 'YNR073C', 'YNR075W', 'YNR076W', 'YOL005C', 'YOL007C', 'YOL011W', 'YOL023W', 'YOL030W', 'YOL057W', 'YOL058W', 'YOL084W', 'YOL086C', 'YOL090W', 'YOL101C', 'YOL108C', 'YOL109W', 'YOL110W', 'YOL113W', 'YOL122C', 'YOL126C', 'YOL136C', 'YOL143C', 'YOL147C', 'YOL151W', 'YOL154W', 'YOL155C', 'YOL157C', 'YOL161C', 'YOL164W', 'YOR009W', 'YOR010C', 'YOR020C', 'YOR022C', 'YOR027W', 'YOR028C', 'YOR045W', 'YOR052C', 'YOR059C', 'YOR063W', 'YOR084W', 'YOR089C', 'YOR104W', 'YOR136W', 'YOR140W', 'YOR142W', 'YOR143C', 'YOR153W', 'YOR161C', 'YOR173W', 'YOR177C', 'YOR178C', 'YOR180C', 'YOR192C', 'YOR204W', 'YOR230W', 'YOR246C', 'YOR258W', 'YOR265W', 'YOR273C', 'YOR285W', 'YOR286W', 'YOR302W', 'YOR303W', 'YOR306C', 'YOR311C', 'YOR347C', 'YOR348C', 'YOR351C', 'YOR355W', 'YOR369C', 'YOR374W', 'YOR376W', 'YOR381W', 'YOR387C', 'YOR393W', 'YPL004C', 'YPL014W', 'YPL028W', 'YPL033C', 'YPL036W', 'YPL041C', 'YPL054W', 'YPL057C', 'YPL058C', 'YPL061W', 'YPL066W', 'YPL067C', 'YPL075W', 'YPL082C', 'YPL088W', 'YPL095C', 'YPL101W', 'YPL109C', 'YPL111W', 'YPL113C', 'YPL115C', 'YPL127C', 'YPL130W', 'YPL135W', 'YPL147W', 'YPL156C', 'YPL158C', 'YPL171C', 'YPL187W', 'YPL196W', 'YPL198W', 'YPL200W', 'YPL201C', 'YPL221W', 'YPL223C', 'YPL230W', 'YPL231W', 'YPL240C', 'YPL245W', 'YPL246C', 'YPL247C', 'YPL250C', 'YPL252C', 'YPL256C', 'YPL262W', 'YPL267W', 'YPL268W', 'YPL272C', 'YPL274W', 'YPL281C', 'YPR002W', 'YPR006C', 'YPR013C', 'YPR015C', 'YPR020W', 'YPR030W', 'YPR035W', 'YPR068C', 'YPR071W', 'YPR075C', 'YPR113W', 'YPR115W', 'YPR125W', 'YPR127W', 'YPR135W', 'YPR138C', 'YPR145W', 'YPR149W', 'YPR160W', 'YPR167C', 'YPR171W', 'YPR181C', 'YPR184W', 'YPR190C', 'YPR191W', 'YPR193C', 'YPR194C']","<a href=""https://pubmed.ncbi.nlm.nih.gov/15006352/"" target=""_blank"">Basehoar (2004)</a>","<a href=""https://pubmed.ncbi.nlm.nih.gov/15006352/"" target=""_blank"">TATA Box-containing Genes</a>"
